名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
甲斐祐之,10,旭化成スパーキッズ,1,21,135,51,13,37.8,28.1,16,4,4,4,79,6,16,20,62,44,0,61,25.0,2.4,0.2,8.9,71.0
甲斐祐之,12,旭化成スパーキッズ,1,13,71,36,5,50.7,43.7,9,6,2,4,42,1,14,9,67,59,0,41,66.7,2.8,0.3,-0.6,88.1
町野仁志,01,JTサンダーズ,18,6,9,4,0,44.4,44.4,0,0,0,0,7,0,0,1,2,2,0,4,,0.7,0.0,3.6,100.0
町野仁志,02,JTサンダーズ,18,2,4,1,0,25.0,25.0,0,0,0,0,7,0,2,2,1,1,0,1,,0.5,0.0,0.0,100.0
町野仁志,03,JTサンダーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
町野仁志,10,JTサンダーズ,18,6,10,3,0,30.0,30.0,0,0,0,4,14,0,2,4,2,1,0,7,,0.5,0.7,3.6,50.0
町野仁志,12,JTサンダーズ,18,13,20,9,0,45.0,45.0,0,0,0,14,35,1,8,5,5,4,0,24,,0.7,1.1,0.7,80.0
畑田雅行,01,NECブルーロケッツ,20,3,13,5,2,38.5,23.1,5,2,1,0,7,0,1,0,0,0,0,5,40.0,1.7,0.0,-3.6,
畑田雅行,02,NECブルーロケッツ,20,3,0,0,0,,,0,0,0,0,4,0,3,1,0,0,0,0,,0.0,0.0,-12.5,
畑田雅行,03,NECブルーロケッツ,20,2,13,5,0,38.5,38.5,6,3,0,0,4,0,1,0,0,0,0,5,50.0,2.5,0.0,-6.2,
畑田雅行,10,NECブルーロケッツ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
盛重龍,01,豊田合成トレフェルサ,1,32,293,134,23,45.7,37.9,80,28,10,6,116,2,24,25,99,69,0,142,35.0,4.2,0.2,1.9,69.7
盛重龍,02,豊田合成トレフェルサ,1,21,175,70,23,40.0,26.9,63,15,16,10,76,4,13,15,63,40,0,84,23.8,3.3,0.5,5.9,63.5
盛重龍,03,豊田合成トレフェルサ,1,4,40,21,1,52.5,50.0,14,7,0,3,14,1,3,3,1,0,0,25,50.0,5.2,0.8,7.1,0.0
盛重龍,10,豊田合成トレフェルサ,1,19,117,47,15,40.2,27.4,19,8,3,6,68,1,23,13,110,72,0,54,42.1,2.5,0.3,-2.2,65.5
盛重龍,12,豊田合成トレフェルサ,1,30,256,118,26,46.1,35.9,86,28,11,11,103,2,25,20,83,56,0,131,32.6,3.9,0.4,0.7,67.5
直弘龍治,01,JTサンダーズ,10,34,236,113,19,47.9,39.8,102,47,10,18,104,0,7,23,0,0,0,131,46.1,3.3,0.5,3.8,
直弘龍治,02,JTサンダーズ,10,27,175,89,10,50.9,45.1,66,38,1,15,81,0,2,11,1,0,0,104,57.6,3.3,0.6,2.8,0.0
直弘龍治,03,JTサンダーズ,10,3,26,16,1,61.5,57.7,11,7,1,2,11,0,3,2,0,0,0,18,63.6,5.3,0.7,-2.3,
直弘龍治,10,JTサンダーズ,10,8,32,12,8,37.5,12.5,8,2,2,3,20,0,1,3,0,0,0,15,25.0,1.5,0.4,2.5,
直弘龍治,12,JTサンダーズ,10,22,120,54,12,45.0,35.0,51,23,8,7,57,1,2,8,0,0,0,62,45.1,2.5,0.3,4.4,
真鍋智彦,01,旭化成スパーキッズ,13,29,276,117,24,42.4,33.7,117,49,16,6,99,6,25,29,1,1,0,129,41.9,4.0,0.2,7.1,100.0
真鍋智彦,02,旭化成スパーキッズ,13,14,133,41,18,30.8,17.3,61,22,10,1,52,3,18,18,0,0,0,45,36.1,2.9,0.1,5.8,
真鍋智彦,03,旭化成スパーキッズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
真鍋智彦,10,旭化成スパーキッズ,13,21,181,72,17,39.8,30.4,70,26,9,6,74,2,18,16,1,0,0,80,37.1,3.4,0.3,2.0,0.0
真鍋智彦,12,旭化成スパーキッズ,13,25,228,83,23,36.4,26.3,108,37,14,4,84,1,24,19,0,0,0,88,34.3,3.3,0.2,-0.3,
矢野裕範,01,豊田合成トレフェルサ,4,7,11,8,0,72.7,72.7,0,0,0,1,13,0,4,1,37,28,0,9,,1.1,0.1,-5.8,75.7
矢野裕範,02,豊田合成トレフェルサ,4,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
矢野裕範,03,豊田合成トレフェルサ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
矢野裕範,10,豊田合成トレフェルサ,4,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
矢野裕範,12,豊田合成トレフェルサ,4,12,19,8,0,42.1,42.1,3,1,0,2,24,1,6,5,42,28,0,11,33.3,0.7,0.2,3.1,66.7
石倉弘士,01,NECブルーロケッツ,23,3,1,0,0,0.0,0.0,1,0,0,0,4,0,2,1,0,0,0,0,0.0,0.0,0.0,-6.2,
石倉弘士,02,NECブルーロケッツ,23,4,0,0,0,,,0,0,0,0,4,0,2,1,0,0,0,0,,0.0,0.0,-6.2,
石島雄介,01,堺ブレイザーズ,3,32,196,120,13,61.2,54.6,37,16,5,19,113,4,16,25,259,176,0,143,43.2,3.8,0.6,5.5,68.0
石島雄介,02,堺ブレイザーズ,3,23,109,57,11,52.3,42.2,17,7,2,9,81,1,15,29,140,92,0,67,41.2,2.5,0.4,5.6,65.7
石島雄介,03,堺ブレイザーズ,3,3,17,12,1,70.6,64.7,2,0,1,1,20,0,4,5,18,10,0,13,0.0,4.0,0.3,1.2,55.6
石島雄介,12,堺ブレイザーズ,3,10,41,16,1,39.0,36.6,8,4,0,6,27,1,3,8,31,20,0,23,50.0,1.6,0.6,8.3,64.5
福島政則,01,豊田合成トレフェルサ,5,1,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
福島政則,02,豊田合成トレフェルサ,5,8,70,33,14,47.1,27.1,35,11,11,0,25,1,11,6,1,1,0,34,31.4,4.1,0.0,-1.0,100.0
福島政則,03,豊田合成トレフェルサ,5,2,7,3,2,42.9,14.3,6,3,2,0,4,0,1,1,0,0,0,3,50.0,1.5,0.0,0.0,
福島政則,12,豊田合成トレフェルサ,5,3,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,0,,0.0,0.0,-16.7,
竹内実,01,NECブルーロケッツ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹内実,10,NECブルーロケッツ,6,6,10,6,0,60.0,60.0,1,1,0,0,14,0,0,3,7,6,0,6,100.0,1.0,0.0,5.4,85.7
笠原紀久,01,東レアローズ,5,15,48,22,3,45.8,39.6,1,1,0,3,30,0,1,9,64,45,0,25,100.0,1.5,0.2,6.7,70.3
笠原紀久,02,東レアローズ,5,7,0,0,0,,,0,0,0,0,9,0,0,1,2,1,0,0,,0.0,0.0,2.8,50.0
笠原紀久,03,東レアローズ,5,4,17,6,1,35.3,29.4,1,0,0,0,14,0,0,4,29,23,0,6,0.0,1.5,0.0,7.1,79.3
笠原紀久,10,東レアローズ,5,16,86,40,7,46.5,38.4,5,0,1,3,44,0,1,5,101,73,0,43,0.0,2.5,0.2,2.3,72.3
笠原紀久,12,東レアローズ,5,16,68,31,3,45.6,41.2,4,2,1,3,48,0,2,9,67,58,0,34,50.0,1.9,0.2,3.6,86.6
篠田歩,01,東レアローズ,17,24,66,37,4,56.1,50.0,0,0,0,11,74,0,9,19,6,4,0,48,,1.5,0.5,3.4,66.7
篠田歩,02,東レアローズ,17,20,53,40,4,75.5,67.9,0,0,0,8,83,5,13,16,16,12,0,53,,2.0,0.4,6.9,75.0
篠田歩,03,東レアローズ,17,5,9,7,2,77.8,55.6,0,0,0,0,18,0,3,4,3,2,0,7,,1.4,0.0,1.4,66.7
篠田歩,10,東レアローズ,17,9,28,12,2,42.9,35.7,0,0,0,8,30,0,7,4,3,3,0,20,,1.3,0.9,-2.5,100.0
篠田歩,12,東レアローズ,17,7,26,16,0,61.5,61.5,0,0,0,5,27,0,7,5,2,1,0,21,,2.3,0.7,-1.9,50.0
細川延由,01,NECブルーロケッツ,2,3,2,0,1,0.0,-50.0,0,0,0,0,4,1,1,0,2,1,0,1,,0.0,0.0,18.8,50.0
細川延由,02,NECブルーロケッツ,2,5,0,0,0,,,0,0,0,0,7,0,1,1,0,0,0,0,,0.0,0.0,0.0,
細川延由,03,NECブルーロケッツ,2,2,15,4,4,26.7,0.0,3,1,0,0,7,1,0,3,15,11,0,5,33.3,2.0,0.0,25.0,73.3
細川延由,10,NECブルーロケッツ,2,20,157,77,14,49.0,40.1,65,27,6,11,77,1,10,23,40,25,0,89,41.5,3.8,0.6,5.5,62.5
細川延由,12,NECブルーロケッツ,2,24,131,57,12,43.5,34.4,44,17,5,8,73,1,12,20,48,32,0,66,38.6,2.4,0.3,4.1,66.7
脇戸新之助,01,NECブルーロケッツ,9,3,0,0,0,,,0,0,0,2,8,0,1,2,0,0,0,2,,0.0,0.7,3.1,
脇戸新之助,02,NECブルーロケッツ,9,12,2,2,0,100.0,100.0,0,0,0,0,36,0,0,10,1,0,0,2,,0.2,0.0,6.9,0.0
脇戸新之助,03,NECブルーロケッツ,9,1,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
脇戸新之助,10,NECブルーロケッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
脇戸新之助,12,NECブルーロケッツ,9,6,0,0,0,,,0,0,0,0,16,0,1,2,0,0,0,0,,0.0,0.0,1.6,
臺光章,01,JTサンダーズ,6,18,0,0,0,,,0,0,0,0,29,1,1,11,0,0,0,1,,0.0,0.0,12.1,
臺光章,02,JTサンダーズ,6,14,0,0,0,,,0,0,0,1,36,1,3,9,1,1,0,2,,0.0,0.1,6.9,100.0
臺光章,03,JTサンダーズ,6,3,0,0,0,,,0,0,0,1,12,0,1,3,1,0,0,1,,0.0,0.3,4.2,0.0
臺光章,10,JTサンダーズ,6,13,0,0,0,,,0,0,0,2,25,0,2,11,0,0,0,2,,0.0,0.2,9.0,
臺光章,12,JTサンダーズ,6,15,2,2,0,100.0,100.0,0,0,0,0,33,1,4,9,1,0,0,3,,0.1,0.0,6.8,0.0
舩越健太郎,01,旭化成スパーキッズ,11,25,0,0,0,,,0,0,0,0,0,0,0,0,134,92,0,0,,0.0,0.0,,68.7
舩越健太郎,02,旭化成スパーキッズ,11,24,0,0,0,,,0,0,0,0,0,0,0,0,129,99,0,0,,0.0,0.0,,76.7
舩越健太郎,03,旭化成スパーキッズ,11,3,0,0,0,,,0,0,0,0,0,0,0,0,31,24,0,0,,0.0,0.0,,77.4
舩越健太郎,10,旭化成スパーキッズ,11,13,0,0,0,,,0,0,0,0,0,0,0,0,75,59,0,0,,0.0,0.0,,78.7
舩越健太郎,12,旭化成スパーキッズ,11,26,0,0,0,,,0,0,0,0,0,0,0,0,132,108,0,0,,0.0,0.0,,81.8
花野裕祥,01,サントリーサンバーズ,20,5,0,0,0,,,0,0,0,0,0,0,0,0,31,25,0,0,,0.0,0.0,,80.6
花野裕祥,02,サントリーサンバーズ,20,9,0,0,0,,,0,0,0,0,0,0,0,0,60,44,0,0,,0.0,0.0,,73.3
花野裕祥,10,サントリーサンバーズ,20,3,0,0,0,,,0,0,0,0,0,0,0,0,18,16,0,0,,0.0,0.0,,88.9
苅谷淳司,01,JTサンダーズ,3,34,66,38,2,57.6,54.5,0,0,0,16,116,1,3,18,6,2,0,55,,1.1,0.5,4.1,33.3
苅谷淳司,02,JTサンダーズ,3,17,24,12,3,50.0,37.5,0,0,0,6,54,0,3,8,1,1,0,18,,0.7,0.4,2.3,100.0
苅谷淳司,12,JTサンダーズ,3,24,35,22,3,62.9,54.3,0,0,0,11,88,1,3,13,9,6,0,34,,0.9,0.5,4.0,66.7
荻野正二,01,サントリーサンバーズ,10,27,104,57,3,54.8,51.9,11,5,1,8,105,2,9,26,230,174,0,67,45.5,2.1,0.3,6.0,75.7
荻野正二,02,サントリーサンバーズ,10,21,90,49,5,54.4,48.9,8,4,2,6,83,1,8,16,186,145,0,56,50.0,2.3,0.3,3.6,78.0
荻野正二,03,サントリーサンバーズ,10,3,14,8,0,57.1,57.1,2,0,0,0,6,0,3,1,17,7,0,8,0.0,2.7,0.0,-8.3,41.2
荻野正二,10,サントリーサンバーズ,10,18,67,32,3,47.8,43.3,12,4,1,4,71,3,6,21,111,83,0,39,33.3,1.8,0.2,9.5,74.8
荻野正二,12,サントリーサンバーズ,10,21,93,44,7,47.3,39.8,15,3,2,10,86,2,5,8,199,152,0,56,20.0,2.1,0.5,3.2,76.4
菊地洋之,10,NECブルーロケッツ,7,20,55,36,6,65.5,54.5,0,0,0,11,88,0,2,23,4,2,0,47,,1.8,0.6,6.0,50.0
菊地洋之,12,NECブルーロケッツ,7,21,62,31,5,50.0,41.9,0,0,0,22,74,0,2,8,4,3,0,53,,1.5,1.0,2.0,75.0
西尾太作,01,堺ブレイザーズ,16,2,3,2,1,66.7,33.3,2,1,1,0,2,0,1,0,4,1,0,2,50.0,1.0,0.0,-12.5,25.0
西尾太作,02,堺ブレイザーズ,16,1,2,2,0,100.0,100.0,2,2,0,0,1,0,1,0,0,0,0,2,100.0,2.0,0.0,-25.0,
西尾太作,03,堺ブレイザーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西尾太作,10,堺ブレイザーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西尾太作,12,堺ブレイザーズ,16,9,37,22,2,59.5,54.1,10,5,2,3,14,0,3,5,7,4,0,25,50.0,2.4,0.3,3.6,57.1
西沢文徳,01,旭化成スパーキッズ,19,17,66,26,5,39.4,31.8,11,5,3,1,32,1,7,3,113,74,0,28,45.5,1.5,0.1,0.0,65.5
西沢文徳,02,旭化成スパーキッズ,19,14,34,11,3,32.4,23.5,6,2,1,1,9,0,0,1,20,9,0,12,33.3,0.8,0.1,2.8,45.0
西沢文徳,03,旭化成スパーキッズ,19,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
西沢文徳,10,旭化成スパーキッズ,19,20,88,44,8,50.0,40.9,16,5,2,5,58,1,16,6,137,76,0,50,31.2,2.2,0.2,-2.6,55.5
西沢文徳,12,旭化成スパーキッズ,19,22,154,69,10,44.8,38.3,20,8,0,3,55,1,14,11,110,80,0,73,40.0,3.1,0.1,0.5,72.7
西田靖宏,01,サントリーサンバーズ,8,2,7,5,0,71.4,71.4,2,1,0,1,4,0,2,0,6,3,0,6,50.0,2.5,0.5,-12.5,50.0
西田靖宏,02,サントリーサンバーズ,8,10,22,10,2,45.5,36.4,7,4,1,1,14,1,4,6,9,5,0,12,57.1,1.0,0.1,10.7,55.6
西田靖宏,03,サントリーサンバーズ,8,3,15,5,2,33.3,20.0,9,3,2,0,2,0,1,0,0,0,0,5,33.3,1.7,0.0,-12.5,
西田靖宏,10,サントリーサンバーズ,8,10,53,22,6,41.5,30.2,9,4,2,2,20,0,7,3,34,25,0,24,44.4,2.2,0.2,-5.0,73.5
西田靖宏,12,サントリーサンバーズ,8,4,7,1,0,14.3,14.3,0,0,0,0,2,0,2,0,2,0,0,1,,0.2,0.0,-25.0,0.0
諸隈直樹,01,豊田合成トレフェルサ,3,20,115,48,8,41.7,34.8,33,11,3,5,77,1,4,12,78,57,0,54,33.3,2.4,0.2,3.9,73.1
諸隈直樹,02,豊田合成トレフェルサ,3,22,143,52,10,36.4,29.4,24,11,1,4,92,3,2,21,84,58,0,59,45.8,2.4,0.2,8.4,69.0
諸隈直樹,03,豊田合成トレフェルサ,3,5,35,16,4,45.7,34.3,7,4,1,1,18,0,4,5,31,24,0,17,57.1,3.2,0.2,1.4,77.4
諸隈直樹,10,豊田合成トレフェルサ,3,3,14,6,0,42.9,42.9,3,2,0,0,7,0,2,2,15,9,0,6,66.7,2.0,0.0,0.0,60.0
諸隈直樹,12,豊田合成トレフェルサ,3,20,111,41,6,36.9,31.5,25,9,3,9,63,0,2,13,113,79,0,50,36.0,2.0,0.4,4.4,69.9
谷村孝,01,パナソニックパンサーズ,18,3,6,3,0,50.0,50.0,0,0,0,1,3,0,1,1,8,5,0,4,,1.0,0.3,0.0,62.5
谷村孝,02,パナソニックパンサーズ,18,1,0,0,0,,,0,0,0,0,1,0,0,0,1,1,0,0,,0.0,0.0,0.0,100.0
谷村孝,03,パナソニックパンサーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷村孝,10,パナソニックパンサーズ,18,5,21,9,3,42.9,28.6,0,0,0,0,9,0,3,2,34,23,0,9,,1.8,0.0,-2.8,67.6
谷村孝,12,パナソニックパンサーズ,18,5,18,4,1,22.2,16.7,0,0,0,0,15,1,3,1,37,31,0,5,,0.8,0.0,3.3,83.8
越川優,01,サントリーサンバーズ,7,34,224,133,22,59.4,49.6,71,44,5,11,115,8,28,48,97,64,0,152,62.0,3.9,0.3,11.3,66.0
越川優,02,サントリーサンバーズ,7,23,142,77,14,54.2,44.4,51,28,7,8,100,10,27,38,74,52,0,95,54.9,3.3,0.3,12.8,70.3
越川優,03,サントリーサンバーズ,7,4,17,9,2,52.9,41.2,7,4,1,1,12,2,5,3,7,1,0,12,57.1,2.2,0.2,12.5,14.3
越川優,10,サントリーサンバーズ,7,13,70,36,6,51.4,42.9,18,9,4,3,35,3,10,15,41,27,0,42,50.0,2.8,0.2,12.1,65.9
越川優,12,サントリーサンバーズ,7,23,153,83,15,54.2,44.4,49,32,5,12,84,7,20,31,54,29,0,102,65.3,3.6,0.5,11.6,53.7
越谷章,01,東レアローズ,10,31,177,76,18,42.9,32.8,28,14,3,4,122,2,13,35,233,164,0,82,50.0,2.5,0.1,6.1,70.4
越谷章,02,東レアローズ,10,26,130,65,9,50.0,43.1,12,6,1,10,103,2,14,22,214,165,0,77,50.0,2.5,0.4,3.9,77.1
越谷章,03,東レアローズ,10,4,36,19,1,52.8,50.0,7,6,0,1,13,0,1,4,16,9,0,20,85.7,4.8,0.2,5.8,56.2
越谷章,10,東レアローズ,10,19,92,47,8,51.1,42.4,13,5,2,3,71,0,8,22,125,88,0,50,38.5,2.5,0.2,4.9,70.4
越谷章,12,東レアローズ,10,24,147,76,16,51.7,40.8,26,10,7,7,71,0,12,9,178,148,0,83,38.5,3.2,0.3,-1.1,83.1
足立和弘,01,NECブルーロケッツ,5,31,0,0,0,,,0,0,0,0,0,0,0,0,170,113,0,0,,0.0,0.0,,66.5
足立和弘,02,NECブルーロケッツ,5,11,0,0,0,,,0,0,0,0,2,0,1,0,49,34,0,0,,0.0,0.0,-12.5,69.4
足立和弘,12,NECブルーロケッツ,5,4,0,0,0,,,0,0,0,0,6,0,1,0,4,1,0,0,,0.0,0.0,-4.2,25.0
近藤茂,01,東レアローズ,4,10,0,0,0,,,0,0,0,4,35,1,1,8,2,0,0,5,,0.0,0.4,7.9,0.0
近藤茂,10,東レアローズ,4,15,6,3,0,50.0,50.0,0,0,0,8,53,1,1,15,0,0,0,12,,0.2,0.5,8.5,
近藤茂,12,東レアローズ,4,12,6,3,0,50.0,50.0,0,0,0,3,40,2,1,10,0,0,0,8,,0.2,0.2,10.6,
酒井大祐,01,JTサンダーズ,21,34,0,0,0,,,0,0,0,0,0,0,0,0,198,142,0,0,,0.0,0.0,,71.7
酒井大祐,02,JTサンダーズ,21,27,0,0,0,,,0,0,0,0,0,0,0,0,126,91,0,0,,0.0,0.0,,72.2
酒井大祐,03,JTサンダーズ,21,3,0,0,0,,,0,0,0,0,0,0,0,0,24,19,0,0,,0.0,0.0,,79.2
酒井大祐,10,JTサンダーズ,21,14,0,0,0,,,0,0,0,0,0,0,0,0,89,58,0,0,,0.0,0.0,,65.2
酒井大祐,12,JTサンダーズ,21,27,0,0,0,,,0,0,0,0,0,0,0,0,112,81,0,0,,0.0,0.0,,72.3
金丸将大,12,東レアローズ,12,2,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
金井修也,01,堺ブレイザーズ,21,33,19,13,0,68.4,68.4,0,0,0,3,123,1,6,18,2,0,0,17,,0.4,0.1,3.3,0.0
金井修也,02,堺ブレイザーズ,21,27,14,9,0,64.3,64.3,0,0,0,9,120,0,7,24,0,0,0,18,,0.3,0.3,3.5,
金井修也,03,堺ブレイザーズ,21,3,0,0,0,,,0,0,0,0,13,0,0,1,0,0,0,0,,0.0,0.0,1.9,
金井修也,10,堺ブレイザーズ,21,18,10,5,1,50.0,40.0,0,0,0,2,81,1,17,13,0,0,0,8,,0.3,0.1,0.0,
金井修也,12,堺ブレイザーズ,21,17,10,5,0,50.0,50.0,0,0,0,5,61,2,13,12,1,0,0,12,,0.3,0.3,2.9,0.0
鈴木健太,01,NECブルーロケッツ,22,17,41,19,1,46.3,43.9,1,0,0,9,52,1,1,16,0,0,0,29,0.0,1.1,0.5,9.1,
鈴木健太,02,NECブルーロケッツ,22,12,13,9,0,69.2,69.2,0,0,0,1,13,0,3,0,0,0,0,10,,0.8,0.1,-5.8,
鈴木健太,03,NECブルーロケッツ,22,1,1,1,0,100.0,100.0,0,0,0,0,3,0,0,0,0,0,0,1,,1.0,0.0,0.0,
鈴木健太,12,NECブルーロケッツ,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木孝政,01,旭化成スパーキッズ,8,11,25,12,2,48.0,40.0,3,0,1,0,13,0,3,1,65,39,0,12,0.0,1.1,0.0,-3.8,60.0
鈴木孝政,02,旭化成スパーキッズ,8,6,24,10,5,41.7,20.8,3,2,1,0,11,0,2,1,30,22,0,10,66.7,1.7,0.0,-2.3,73.3
鈴木孝政,03,旭化成スパーキッズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木孝政,10,旭化成スパーキッズ,8,7,30,15,5,50.0,33.3,0,0,0,1,29,1,7,3,62,41,0,17,,2.1,0.1,0.0,66.1
鈴木孝政,12,旭化成スパーキッズ,8,16,97,44,8,45.4,37.1,9,5,0,2,53,1,13,9,135,88,0,47,55.6,2.8,0.1,0.0,65.2
鈴木寛史,01,サントリーサンバーズ,21,23,67,31,7,46.3,35.8,0,0,0,15,62,2,19,15,0,0,0,48,,1.3,0.7,1.6,
鈴木寛史,02,サントリーサンバーズ,21,20,59,32,7,54.2,42.4,0,0,0,7,51,3,15,13,1,1,0,42,,1.6,0.4,4.9,100.0
鈴木寛史,03,サントリーサンバーズ,21,2,3,0,0,0.0,0.0,0,0,0,0,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,
鈴木寛史,10,サントリーサンバーズ,21,17,57,36,7,63.2,50.9,0,0,0,3,53,1,18,15,1,0,0,40,,2.1,0.2,0.5,0.0
鈴木寛史,12,サントリーサンバーズ,21,22,72,42,7,58.3,48.6,0,0,0,16,77,5,20,17,1,1,0,63,,1.9,0.7,5.5,100.0
鈴木康晋,01,豊田合成トレフェルサ,16,18,3,0,0,0.0,0.0,0,0,0,2,4,0,0,2,0,0,0,2,,0.0,0.1,12.5,
鈴木康晋,02,豊田合成トレフェルサ,16,12,7,4,0,57.1,57.1,0,0,0,1,4,0,0,1,0,0,0,5,,0.3,0.1,6.2,
鈴木康晋,03,豊田合成トレフェルサ,16,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
鈴木康晋,10,豊田合成トレフェルサ,16,5,9,3,1,33.3,22.2,0,0,0,2,13,0,0,1,2,0,0,5,,0.6,0.4,1.9,0.0
鈴木康晋,12,豊田合成トレフェルサ,16,15,21,10,0,47.6,47.6,0,0,0,2,23,0,0,2,0,0,0,12,,0.7,0.1,2.2,
阿南卓,02,サントリーサンバーズ,17,6,7,4,0,57.1,57.1,0,0,0,1,19,2,3,8,0,0,0,7,,0.7,0.2,17.1,
阿南卓,10,サントリーサンバーズ,17,2,4,2,0,50.0,50.0,0,0,0,0,4,0,0,2,0,0,0,2,,1.0,0.0,12.5,
阿部裕太,01,東レアローズ,9,10,9,7,0,77.8,77.8,0,0,0,4,23,0,3,4,0,0,0,11,,0.7,0.4,1.1,
阿部裕太,02,東レアローズ,9,12,12,9,1,75.0,66.7,0,0,0,3,30,0,2,9,0,0,0,12,,0.8,0.2,5.8,
阿部裕太,03,東レアローズ,9,5,4,1,2,25.0,-25.0,0,0,0,2,13,0,0,2,0,0,0,3,,0.2,0.4,3.8,
阿部裕太,10,東レアローズ,9,8,11,4,2,36.4,18.2,3,1,0,3,29,1,1,5,0,0,0,8,33.3,0.5,0.4,6.9,
阿部裕太,12,東レアローズ,9,18,15,9,1,60.0,53.3,1,1,0,9,62,0,1,5,1,0,0,18,100.0,0.5,0.5,1.6,0.0
青山繁,01,東レアローズ,1,3,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,0,,0.0,0.0,-8.3,
青山繁,02,東レアローズ,1,5,0,0,0,,,0,0,0,0,2,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
青山繁,03,東レアローズ,1,5,1,0,0,0.0,0.0,0,0,0,0,9,1,1,4,9,9,0,1,,0.0,0.0,19.4,100.0
青山繁,12,東レアローズ,1,8,0,0,0,,,0,0,0,0,10,0,1,2,2,2,0,0,,0.0,0.0,2.5,100.0
青木一平,01,NECブルーロケッツ,10,3,5,1,2,20.0,-20.0,0,0,0,0,7,0,0,1,0,0,0,1,,0.3,0.0,3.6,
青木一平,02,NECブルーロケッツ,10,6,2,1,0,50.0,50.0,0,0,0,1,12,0,0,3,0,0,0,2,,0.2,0.2,6.2,
青木一平,12,NECブルーロケッツ,10,10,19,9,0,47.4,47.4,0,0,0,10,15,0,0,1,0,0,0,19,,0.9,1.0,1.7,
飯塚俊彦,02,JTサンダーズ,9,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
飯塚俊彦,10,JTサンダーズ,9,7,49,19,3,38.8,32.7,16,6,2,1,23,1,8,4,0,0,0,21,37.5,2.7,0.1,0.0,
高山博旭,01,パナソニックパンサーズ,2,6,5,0,1,0.0,-20.0,0,0,0,3,16,1,1,4,4,4,0,4,,0.0,0.5,10.9,100.0
高山博旭,03,パナソニックパンサーズ,2,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
高山博旭,10,パナソニックパンサーズ,2,7,7,4,0,57.1,57.1,0,0,0,2,22,0,2,5,2,0,0,6,,0.6,0.3,3.4,0.0
高杉洋平,01,東レアローズ,8,26,127,59,11,46.5,37.8,45,20,3,3,76,5,8,22,0,0,0,67,44.4,2.3,0.1,11.2,
高杉洋平,02,東レアローズ,8,18,107,42,8,39.3,31.8,50,17,5,3,56,0,6,13,1,1,0,45,34.0,2.3,0.2,3.1,100.0
高杉洋平,03,東レアローズ,8,5,46,20,3,43.5,37.0,17,7,2,1,19,0,1,5,0,0,0,21,41.2,4.0,0.2,5.3,
高杉洋平,10,東レアローズ,8,17,93,48,2,51.6,49.5,39,22,0,2,60,2,6,14,0,0,0,52,56.4,2.8,0.1,6.7,
高杉洋平,12,東レアローズ,8,20,121,53,11,43.8,34.7,54,19,3,3,76,3,8,17,3,3,0,59,35.2,2.6,0.2,6.9,100.0
高橋幸造,01,豊田合成トレフェルサ,21,23,0,0,0,,,0,0,0,0,34,0,6,7,0,0,0,0,,0.0,0.0,0.7,
