試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-29,ウルフドッグス名古屋,6,,近裕崇,3,■,■,■,nan,nan,10,5,0,0.5,0.5,1.67,0,0,0,-,2,0.67,16,0,1,8,10.9,4,0,2,25.0,,,,,,,,
2020-11-29,ウルフドッグス名古屋,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,11,,傳田亮太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,14,,椿山竜介,3,■,■,■,nan,nan,30,17,0,0.5666666666666667,0.5666666666666667,5.67,2,1,0,50.0,0,-,7,0,1,4,10.7,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,21,,永露元稀,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,2,25.0,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,22,,高梨健太,3,■,■,■,nan,nan,21,14,1,0.6666666666666666,0.6190476190476191,4.67,3,2,0,66.7,1,0.33,9,1,2,1,8.3,19,10,2,57.9,,,,,,,,
2020-11-29,ウルフドッグス名古屋,23,,勝岡将斗,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,24,L,小川智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,2,73.3,,,,,,,,
2020-11-29,ウルフドッグス名古屋,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ウルフドッグス名古屋,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,75,43,2,0.5733333333333334,0.5466666666666666,14.33,5,3,0,60.0,7,2.33,73,3,11,22,7.9,47,22,8,55.3,75,33,8,44.0,2,0.67,8.2,50.8
2020-11-29,大分三好ヴァイセアドラー,1,,バグナスブライアン,3,■,■,■,nan,nan,22,10,4,0.45454545454545453,0.2727272727272727,3.33,9,4,2,44.4,1,0.33,11,1,2,4,13.6,20,6,5,42.5,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,4,,勝将哉,1,nan,nan,■,nan,nan,5,3,0,0.6,0.6,3.00,0,0,0,-,1,1.00,3,0,0,0,0.0,9,4,2,55.6,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,5,,大西基之,3,■,■,■,nan,nan,4,2,0,0.5,0.5,0.67,0,0,0,-,0,-,9,1,0,1,13.9,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,7,L,松尾敬介,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,7,6,58.8,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,8,,川口喬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,9,,林一壽,3,■,■,■,nan,nan,4,2,0,0.5,0.5,0.67,0,0,0,-,0,-,6,0,1,2,4.2,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,10,,山田滉太,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,11,,ストックトンカーティス,3,■,■,■,nan,nan,32,15,4,0.46875,0.34375,5.00,3,1,1,33.3,0,-,11,2,4,2,13.6,2,0,0,0.0,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,13,L,久保田雅人,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,15,,高松卓矢,2,■,■,nan,nan,nan,8,1,0,0.125,0.125,0.50,0,0,0,-,0,-,4,0,2,1,-6.2,12,7,0,58.3,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,18,,古賀健太,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,21,,井口直紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,22,,藤岡諒馬,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,0,3,8.3,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,24,,米田亘希,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-11-29,大分三好ヴァイセアドラー,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,75,33,8,0.44,0.3333333333333333,11.00,12,5,3,41.7,2,0.67,58,4,11,14,8.2,60,24,13,50.8,75,43,2,57.3,7,2.33,7.9,55.3
2020-11-29,VC長野トライデンツ,4,,中村竜輔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,5,,笠利真吾,5,■,■,■,■,■,29,14,2,0.4827586206896552,0.41379310344827586,2.80,1,0,0,0.0,0,-,23,0,4,7,3.3,26,7,8,42.3,,,,,,,,
2020-11-29,VC長野トライデンツ,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,7,,戸嵜嵩大,5,■,■,■,■,■,37,18,3,0.4864864864864865,0.40540540540540543,3.60,9,4,1,44.4,2,0.40,15,0,3,6,5.0,43,22,10,62.8,,,,,,,,
2020-11-29,VC長野トライデンツ,8,,河東祐大,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,9,,池田幸太,2,□,nan,□,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,10,,ヌルムルキリヴァン,5,■,■,■,■,■,55,26,4,0.4727272727272727,0.4,5.20,31,15,3,48.4,4,0.80,12,0,3,5,4.2,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,12,L,山本憲吾,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,3,68.2,,,,,,,,
2020-11-29,VC長野トライデンツ,13,,椿芽久,5,■,■,■,■,■,2,2,0,1.0,1.0,0.40,0,0,0,-,1,0.20,15,0,1,2,1.7,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,14,,矢貫龍馬,5,■,■,■,■,■,7,2,0,0.2857142857142857,0.2857142857142857,0.40,0,0,0,-,1,0.20,24,1,1,6,9.4,1,0,0,0.0,,,,,,,,
2020-11-29,VC長野トライデンツ,15,,波佐間泰平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,16,,森崎健史,5,■,■,■,■,■,12,5,2,0.4166666666666667,0.25,1.00,0,0,0,-,4,0.80,16,0,4,4,0.0,5,4,0,80.0,,,,,,,,
2020-11-29,VC長野トライデンツ,22,L,角雅也,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,24,,長田翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,VC長野トライデンツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,143,68,11,0.4755244755244755,0.3986013986013986,13.60,41,19,4,46.3,12,2.40,107,1,17,30,4.0,86,39,21,57.6,136,57,9,41.9,11,2.20,4.0,57.8
2020-11-29,パナソニックパンサーズ,2,,深津英臣,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,2,0.40,12,0,1,3,4.2,1,0,0,0.0,,,,,,,,
2020-11-29,パナソニックパンサーズ,4,,大竹壱青,5,■,■,■,■,■,35,17,1,0.4857142857142857,0.45714285714285713,3.40,9,7,0,77.8,1,0.20,7,0,3,0,-10.7,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,5,,渡辺奏吾,5,■,■,■,■,■,32,17,1,0.53125,0.5,3.40,2,1,1,50.0,2,0.40,17,0,3,3,0.0,18,10,2,61.1,,,,,,,,
2020-11-29,パナソニックパンサーズ,6,,白澤健児,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,7,,久原翼,5,■,■,■,■,■,21,4,6,0.19047619047619047,-0.09523809523809523,0.80,1,0,1,0.0,1,0.20,13,1,1,6,17.3,27,14,5,61.1,,,,,,,,
2020-11-29,パナソニックパンサーズ,8,,仲本賢優,2,nan,□,nan,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,2,1,-8.3,1,0,1,50.0,,,,,,,,
2020-11-29,パナソニックパンサーズ,9,,今村貴彦,4,nan,□,□,□,□,17,9,0,0.5294117647058824,0.5294117647058824,2.25,5,3,0,60.0,0,-,10,0,1,2,2.5,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,10,,山内晶大,4,■,■,■,■,nan,11,2,1,0.18181818181818182,0.09090909090909091,0.50,0,0,0,-,2,0.50,10,0,0,1,2.5,1,1,0,100.0,,,,,,,,
2020-11-29,パナソニックパンサーズ,12,,専田和也,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,16,L,伊賀亮平,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,42,20,6,54.8,,,,,,,,
2020-11-29,パナソニックパンサーズ,20,,新貴裕,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,2,4,7.1,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,21,,兒玉康成,2,nan,nan,nan,□,■,4,2,0,0.5,0.5,1.00,0,0,0,-,1,0.50,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,22,,小宮雄一郎,5,■,■,■,■,■,12,6,0,0.5,0.5,1.20,0,0,0,-,2,0.40,17,0,0,5,7.4,0,0,0,-,,,,,,,,
2020-11-29,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,136,57,9,0.41911764705882354,0.35294117647058826,11.40,17,11,2,64.7,11,2.20,101,1,14,26,4.0,90,45,14,57.8,143,68,11,47.6,12,2.40,4.0,57.6
2020-11-29,ジェイテクトSTINGS,1,,藤中優斗,5,■,■,■,■,■,20,12,3,0.6,0.45,2.40,0,0,0,-,1,0.20,18,1,0,1,6.9,51,30,11,69.6,,,,,,,,
2020-11-29,ジェイテクトSTINGS,2,,金丸晃大,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,3,,伏見大和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,4,,福山汰一,5,■,■,■,■,■,14,8,1,0.5714285714285714,0.5,1.60,0,0,0,-,5,1.00,14,0,1,0,-1.8,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,5,,饒書涵,5,■,■,■,■,■,19,9,1,0.47368421052631576,0.42105263157894735,1.80,0,0,0,-,3,0.60,20,0,2,2,0.0,1,0,1,50.0,,,,,,,,
2020-11-29,ジェイテクトSTINGS,6,,フォンテレスフェリペ,5,■,■,■,■,■,26,9,5,0.34615384615384615,0.15384615384615385,1.80,0,0,0,-,3,0.60,14,2,6,2,7.1,20,8,7,57.5,,,,,,,,
2020-11-29,ジェイテクトSTINGS,7,,柳澤広平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,10,,小林光輝,3,nan,nan,□,■,■,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,7,0,1,0,-3.6,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,11,,袴谷亮介,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,14,,西田有志,5,■,■,■,■,■,58,32,5,0.5517241379310345,0.46551724137931033,6.40,29,15,4,51.7,1,0.20,22,1,9,5,0.0,1,0,1,50.0,,,,,,,,
2020-11-29,ジェイテクトSTINGS,16,,久保山尚,5,■,■,■,□,□,1,1,0,1.0,1.0,0.20,0,0,0,-,1,0.20,13,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,11,8,68.2,,,,,,,,
2020-11-29,ジェイテクトSTINGS,19,,浅野博亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,ジェイテクトSTINGS,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,139,72,15,0.5179856115107914,0.41007194244604317,14.40,29,15,4,51.7,14,2.80,109,4,21,11,1.4,95,49,28,66.3,126,60,6,47.6,6,1.20,6.5,73.2
2020-11-29,FC東京,1,,迫田郭志,5,■,■,■,■,■,13,7,0,0.5384615384615384,0.5384615384615384,1.40,1,0,0,0.0,1,0.20,11,0,2,1,-2.3,41,20,15,67.1,,,,,,,,
2020-11-29,FC東京,3,,橘裕也,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,1,75.0,,,,,,,,
2020-11-29,FC東京,4,,山田要平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,FC東京,5,,井上仁,4,nan,□,■,■,■,11,6,1,0.5454545454545454,0.45454545454545453,1.50,0,0,0,-,1,0.25,12,2,0,2,20.8,3,2,1,83.3,,,,,,,,
2020-11-29,FC東京,8,,栗山英之,2,■,■,nan,nan,nan,8,4,0,0.5,0.5,2.00,0,0,0,-,1,0.50,6,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-11-29,FC東京,9,,手塚大,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,FC東京,10,L,古賀太一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,11,2,75.0,,,,,,,,
2020-11-29,FC東京,14,,長友優磨,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2020-11-29,FC東京,15,,谷口渉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,FC東京,16,,手原紳,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,20,0,2,2,0.0,0,0,0,-,,,,,,,,
2020-11-29,FC東京,18,,武藤鉄也,3,■,■,■,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,1,0,-4.2,0,0,0,-,,,,,,,,
2020-11-29,FC東京,19,,佐藤望実,5,■,■,■,■,■,17,7,1,0.4117647058823529,0.35294117647058826,1.40,0,0,0,-,0,-,20,3,4,3,13.8,18,13,4,83.3,,,,,,,,
2020-11-29,FC東京,20,,プレモビッチピーター,5,■,■,■,■,■,63,29,4,0.4603174603174603,0.3968253968253968,5.80,28,12,3,42.9,2,0.40,21,1,1,3,7.1,0,0,0,-,,,,,,,,
2020-11-29,FC東京,21,,平田亮介,4,□,nan,□,■,■,10,7,0,0.7,0.7,1.75,0,0,0,-,0,-,12,0,1,4,6.2,0,0,0,-,,,,,,,,
2020-11-29,FC東京,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,126,60,6,0.47619047619047616,0.42857142857142855,12.00,29,12,3,41.4,6,1.20,111,6,12,17,6.5,84,50,23,73.2,139,72,15,51.8,14,2.80,1.4,66.3
2020-12-04,ジェイテクトSTINGS,1,,藤中優斗,4,■,■,■,■,nan,14,2,0,0.14285714285714285,0.14285714285714285,0.50,1,0,0,0.0,0,-,13,0,1,3,3.8,21,4,8,38.1,,,,,,,,
2020-12-04,ジェイテクトSTINGS,2,,金丸晃大,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,3,,伏見大和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,4,,福山汰一,4,■,■,■,■,nan,10,6,1,0.6,0.5,1.50,0,0,0,-,3,0.75,25,2,1,9,16.0,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,5,,饒書涵,4,■,■,■,■,nan,13,9,1,0.6923076923076923,0.6153846153846154,2.25,0,0,0,-,2,0.50,8,0,2,1,-3.1,1,1,0,100.0,,,,,,,,
2020-12-04,ジェイテクトSTINGS,6,,フォンテレスフェリペ,4,■,■,■,■,nan,18,7,1,0.3888888888888889,0.3333333333333333,1.75,6,4,0,66.7,1,0.25,16,1,4,6,9.4,36,11,12,47.2,,,,,,,,
2020-12-04,ジェイテクトSTINGS,7,,柳澤広平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,10,,小林光輝,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,11,0,0,2,4.5,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,11,,袴谷亮介,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,14,,西田有志,4,■,■,■,■,nan,45,26,0,0.5777777777777777,0.5777777777777777,6.50,20,13,0,65.0,4,1.00,16,0,5,6,1.6,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,16,,久保山尚,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,17,L,本間隆太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,4,66.7,,,,,,,,
2020-12-04,ジェイテクトSTINGS,19,,浅野博亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-04,ジェイテクトSTINGS,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,101,50,3,0.49504950495049505,0.46534653465346537,12.50,27,17,0,63.0,11,2.75,92,3,15,27,6.5,67,20,24,47.8,112,54,7,48.2,6,1.50,3.6,49.3
2020-12-04,ウルフドッグス名古屋,1,,山田脩造,4,■,■,■,■,nan,9,2,1,0.2222222222222222,0.1111111111111111,0.50,0,0,0,-,0,-,14,0,3,6,5.4,16,5,6,50.0,,,,,,,,
2020-12-04,ウルフドッグス名古屋,2,,山近哲,4,■,■,■,■,nan,6,1,0,0.16666666666666666,0.16666666666666666,0.25,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-12-04,ウルフドッグス名古屋,3,,クレクバルトシュ,4,■,■,■,■,nan,47,24,4,0.5106382978723404,0.425531914893617,6.00,13,8,1,61.5,1,0.25,12,0,5,2,-6.2,1,0,0,0.0,,,,,,,,
2020-12-04,ウルフドッグス名古屋,5,,前田一誠,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,15,0,2,4,3.3,1,0,0,0.0,,,,,,,,
2020-12-04,ウルフドッグス名古屋,6,,近裕崇,4,■,■,■,■,nan,10,7,0,0.7,0.7,1.75,0,0,0,-,1,0.25,14,1,1,2,8.9,1,1,0,100.0,,,,,,,,
2020-12-04,ウルフドッグス名古屋,7,,白岩直也,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,,,,,,,,
2020-12-04,ウルフドッグス名古屋,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-04,ウルフドッグス名古屋,11,,傳田亮太,1,nan,nan,nan,□,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2020-12-04,ウルフドッグス名古屋,14,,椿山竜介,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-12-04,ウルフドッグス名古屋,21,,永露元稀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,1,0,25.0,0,0,0,-,,,,,,,,
2020-12-04,ウルフドッグス名古屋,22,,高梨健太,4,■,■,■,■,nan,34,18,1,0.5294117647058824,0.5,4.50,0,0,0,-,2,0.50,11,0,2,2,0.0,29,8,5,36.2,,,,,,,,
2020-12-04,ウルフドッグス名古屋,23,,勝岡将斗,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-12-04,ウルフドッグス名古屋,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,10,5,73.5,,,,,,,,
2020-12-04,ウルフドッグス名古屋,26,,山崎彰都,1,nan,nan,nan,□,nan,5,1,1,0.2,0.0,1.00,0,0,0,-,0,-,3,0,1,1,0.0,9,3,4,55.6,,,,,,,,
2020-12-04,ウルフドッグス名古屋,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,112,54,7,0.48214285714285715,0.41964285714285715,13.50,13,8,1,61.5,6,1.50,84,2,17,21,3.6,75,27,20,49.3,101,50,3,49.5,11,2.75,6.5,47.8
2020-12-05,堺ブレイザーズ,1,,松本慶彦,5,■,■,■,■,■,13,8,1,0.6153846153846154,0.5384615384615384,1.60,0,0,0,-,2,0.40,25,2,1,3,10.0,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,2,,樋口裕希,5,■,■,■,■,■,30,17,2,0.5666666666666667,0.5,3.40,8,4,1,50.0,1,0.20,18,1,4,6,8.3,23,14,1,63.0,,,,,,,,
2020-12-05,堺ブレイザーズ,3,,宮原貴人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,4,,高野直哉,5,■,■,■,■,■,25,13,2,0.52,0.44,2.60,5,4,0,80.0,4,0.80,16,1,4,5,7.8,32,16,8,62.5,,,,,,,,
2020-12-05,堺ブレイザーズ,5,,堀江友裕,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,,,,,,,,
2020-12-05,堺ブレイザーズ,6,,山崎貴矢,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,7,,出耒田敬,5,■,■,■,■,■,16,9,1,0.5625,0.5,1.80,0,0,0,-,3,0.60,13,1,2,2,7.7,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,8,,佐川翔,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,10,,千々木駿介,4,nan,□,□,□,□,14,5,0,0.35714285714285715,0.35714285714285715,1.25,2,1,0,50.0,0,-,4,0,2,1,-6.2,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,11,,関田誠大,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,15,0,2,2,0.0,1,0,0,0.0,,,,,,,,
2020-12-05,堺ブレイザーズ,14,,山口頌平,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,20,L,山本智大,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,18,7,79.6,,,,,,,,
2020-12-05,堺ブレイザーズ,23,,鵜野幸也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,24,,ジョンウェント,5,■,■,■,■,■,34,17,4,0.5,0.38235294117647056,3.40,9,3,2,33.3,1,0.20,16,1,5,8,10.9,0,0,0,-,,,,,,,,
2020-12-05,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,132,69,10,0.5227272727272727,0.44696969696969696,13.80,24,12,3,50.0,11,2.20,117,6,21,28,6.6,84,49,16,67.9,126,65,7,51.6,6,1.20,0.2,54.3
2020-12-05,大分三好ヴァイセアドラー,1,,バグナスブライアン,5,■,■,■,■,■,43,23,3,0.5348837209302325,0.46511627906976744,4.60,8,5,1,62.5,1,0.20,19,0,7,4,-3.9,45,19,12,55.6,,,,,,,,
