試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,9,,竹永大樹,4,■,■,■,■,nan,16,4,3,25.0,6.2,1.00,1,0,1,0.0,1,0.25,16,1,2,4,11.2,14,12,0,85.7,6
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,12,,横山雄大,4,■,■,■,■,nan,27,9,4,33.3,18.5,2.25,1,0,0,0.0,0,-,15,3,1,4,22.7,44,38,0,86.4,12
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,14,L,田渕慎一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,15,,吉田政俊,4,□,□,□,□,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,3
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,16,L,村田峻一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,17,,壇亮太,4,■,■,■,■,nan,11,3,2,27.3,9.1,0.75,0,0,0,-,0,-,8,0,1,1,3.1,2,1,0,50.0,3
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,18,,片ノ坂亮太,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,20,,石原貢,4,■,■,■,■,nan,36,18,2,50.0,44.4,4.50,14,9,0,64.3,0,-,10,0,1,2,5.0,0,0,0,-,18
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,116,50,13,43.1,31.9,12.50,19,11,1,57.9,6,1.50,80,7,7,17,12.3,79,66,0,83.5,63
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,2,,白川佑樹,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,4,,川合翔太,3,■,■,■,nan,nan,22,14,1,63.6,59.1,4.67,5,3,1,60.0,2,0.67,16,6,3,4,38.8,0,0,0,-,22
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,7,,田中寛人,3,■,■,■,nan,nan,10,4,0,40.0,40.0,1.33,0,0,0,-,0,-,7,0,1,3,10.7,0,0,0,-,4
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,8,,今村雄登,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,2,1,3.6,0,0,0,-,0
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,9,,竹永大樹,3,■,■,■,nan,nan,17,9,0,52.9,52.9,3.00,3,2,0,66.7,2,0.67,22,4,2,6,21.4,18,11,0,61.1,15
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,12,,横山雄大,3,■,■,■,nan,nan,14,9,2,64.3,50.0,3.00,0,0,0,-,1,0.33,10,1,1,3,15.5,19,11,0,57.9,11
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,14,L,田渕慎一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,17,0,89.5,0
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,16,,村田峻一,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,0
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,17,,壇亮太,3,■,■,■,nan,nan,15,8,4,53.3,26.7,2.67,0,0,0,-,2,0.67,5,0,0,1,5.0,0,0,0,-,10
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,20,,石原貢,2,nan,□,□,nan,nan,1,1,0,100.0,100.0,0.50,1,1,0,100.0,0,-,1,0,0,1,25.0,0,0,0,-,1
2016-02-20,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,80,45,7,56.2,47.5,15.00,9,6,1,66.7,7,2.33,74,11,10,21,19.5,56,39,0,69.6,63
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,1,,伊藤優介,3,■,■,■,nan,nan,13,5,1,38.5,30.8,1.67,0,0,0,-,1,0.33,13,0,0,7,13.5,19,10,0,52.6,6
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,2,L,早川紘司,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,6,0,35.3,0
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,6,,大貫智博,3,■,■,■,nan,nan,7,5,0,71.4,71.4,1.67,0,0,0,-,0,-,12,0,1,2,4.2,0,0,0,-,5
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,7,,新妻知之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,8,,西片圭佑,3,■,■,■,nan,nan,33,12,3,36.4,27.3,4.00,6,3,0,50.0,2,0.67,8,0,1,1,3.1,6,2,0,33.3,14
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,12,,橋本淳,3,■,■,■,nan,nan,5,1,1,20.0,0.0,0.33,0,0,0,-,3,1.00,10,0,1,3,7.5,0,0,0,-,4
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,13,,小関和樹,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,1,0.33,12,1,0,2,10.8,0,0,0,-,3
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,16,,松本敬三,3,■,■,■,nan,nan,15,4,0,26.7,26.7,1.33,1,0,0,0.0,1,0.33,5,0,1,1,5.0,20,15,0,75.0,5
2016-02-20,東京トヨペットグリーンスパークル,兵庫デルフィーノ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,76,28,5,36.8,30.3,9.33,7,3,0,42.9,8,2.67,60,1,4,16,8.0,62,33,0,53.2,37
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,1,,岡本侑,3,■,■,■,nan,nan,16,5,1,31.2,25.0,1.67,4,3,0,75.0,2,0.67,11,0,2,4,9.1,18,13,0,72.2,7
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,2,,尾松航洋,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,8,0,47.1,0
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,4,,今田善仁,1,nan,nan,■,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,1,1.00,5,0,0,2,10.0,0,0,0,-,2
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,5,L,大賀惠介,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,6,,塩大地,2,■,■,nan,nan,nan,6,5,0,83.3,83.3,2.50,0,0,0,-,3,1.50,7,0,1,3,10.7,2,2,0,100.0,8
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,17,10,2,58.8,47.1,3.33,1,1,0,100.0,1,0.33,8,1,2,1,15.6,5,2,0,40.0,12
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,9,,内園徹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,1,0,100.0,0
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,10,,松本永志,3,■,■,■,nan,nan,20,7,3,35.0,20.0,2.33,5,2,3,40.0,0,-,11,0,4,5,11.4,0,0,0,-,7
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,11,,毛利光生,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,1,1,2.8,1,0,0,0.0,0
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,12,,新谷俊揮,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0,0,0.0,0
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,13,,平田英貴,1,nan,nan,■,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,1
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,14,,森田有智夢,2,nan,□,□,nan,nan,4,2,1,50.0,25.0,1.00,0,0,0,-,0,-,4,1,0,3,38.8,2,2,0,100.0,3
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,19,,黒木隆生,3,■,■,■,nan,nan,13,9,0,69.2,69.2,3.00,0,0,0,-,4,1.33,12,1,1,6,20.8,1,1,0,100.0,14
2016-02-20,きんでんトリニティーブリッツ,奈良ドリーマーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,80,40,7,50.0,41.2,13.33,10,6,3,60.0,11,3.67,75,3,12,27,12.7,53,32,0,60.4,54
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,1,,渡邊徹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,2,L,米村尊,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,8,0,53.3,0
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,3,,松島真,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,12,1,1,4,16.7,0,0,0,-,2
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,4,,下町浩二,3,■,■,■,nan,nan,8,2,1,25.0,12.5,0.67,0,0,0,-,2,0.67,10,1,1,1,10.5,1,1,0,100.0,5
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,5,,清水久雄,3,■,■,■,nan,nan,12,4,2,33.3,16.7,1.33,0,0,0,-,0,-,9,1,2,2,16.7,33,16,0,48.5,5
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,6,,岩田晃祐,2,nan,□,□,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,0
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,7,,野口将秀,3,■,■,■,nan,nan,40,14,4,35.0,25.0,4.67,9,5,0,55.6,1,0.33,8,0,1,0,0.0,9,6,0,66.7,15
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,8,,丹下雅行,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,9,,河田浩忠,3,■,■,■,nan,nan,23,9,4,39.1,21.7,3.00,6,1,3,16.7,0,-,8,0,2,3,9.4,2,2,0,100.0,9
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,14,,久堀雄世,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,16,,小寺秀哉,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,17,,碩幸輝,3,■,■,■,nan,nan,8,1,0,12.5,12.5,0.33,0,0,0,-,0,-,10,0,1,6,15.0,0,0,0,-,1
2016-02-20,奈良ドリーマーズ,きんでんトリニティーブリッツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,96,31,12,32.3,19.8,10.33,15,6,3,40.0,3,1.00,63,3,8,20,12.4,61,34,0,55.7,37
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,1,,山本映樹,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,2,,梶野喜宏,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,11,1,0,4,18.2,0,0,0,-,3
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,3,,河戸俊亮,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,1,0.33,6,0,1,3,12.5,0,0,0,-,2
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,6,,勝将哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,7,,石田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,9,,本多駿,3,■,■,■,nan,nan,26,13,1,50.0,46.2,4.33,4,1,0,25.0,0,-,9,0,4,2,5.6,20,12,0,60.0,13
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,12,,中田雄大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,14,,鳥越裕喜,3,■,■,■,nan,nan,13,5,0,38.5,38.5,1.67,4,3,0,75.0,0,-,9,0,0,2,5.6,0,0,0,-,5
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,16,L,大原悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,12,0,57.1,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,19,,清水夢斗,3,■,■,■,nan,nan,7,2,0,28.6,28.6,0.67,0,0,0,-,3,1.00,10,0,1,3,7.5,0,0,0,-,5
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,20,L,北村將,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,21,,前田泰樹,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,23,,米澤寛武,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,0,57.1,0
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,30,,濱本豊,3,■,■,■,nan,nan,22,10,1,45.5,40.9,3.33,2,0,1,0.0,0,-,11,1,4,7,23.2,15,3,0,20.0,11
2016-02-20,近畿クラブスフィーダ,VC長野トライデンツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,74,33,2,44.6,41.9,11.00,10,4,1,40.0,4,1.33,58,2,11,21,12.2,63,31,0,49.2,39
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,1,,市川智之,3,■,■,■,nan,nan,7,5,0,71.4,71.4,1.67,0,0,0,-,2,0.67,7,0,0,1,3.6,1,1,0,100.0,7
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,28,18,3,64.3,53.6,6.00,7,3,1,42.9,1,0.33,12,3,3,6,32.5,0,0,0,-,22
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,14,0,58.3,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,6,,峯村幸太,3,■,■,■,nan,nan,16,10,1,62.5,56.2,3.33,2,1,0,50.0,0,-,9,0,2,4,11.1,6,2,0,33.3,10
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,15,5,1,33.3,26.7,1.67,1,0,1,0.0,1,0.33,19,3,3,11,27.1,15,8,0,53.3,9
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,9,,小池和貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,10,L,杉山嵩樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,11,,片桐成基,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,13,,酒井駿,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,16,11,0,68.8,68.8,3.67,0,0,0,-,0,-,9,0,0,3,8.3,0,0,0,-,11
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,19,,村松俊輔,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,20,,多田将希,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-,1
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,25,,中谷光,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,1,2,7.1,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,26,,池田浩基,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-02-20,VC長野トライデンツ,近畿クラブスフィーダ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,84,50,5,59.5,53.6,16.67,10,4,2,40.0,4,1.33,73,6,10,31,17.2,46,25,0,54.3,60
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,1,,伊藤優介,3,■,■,■,nan,nan,16,4,2,25.0,12.5,1.33,0,0,0,-,1,0.33,7,0,0,2,7.1,16,7,0,43.8,5
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,2,L,早川紘司,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,0,37.5,0
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,6,,大貫智博,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0,0,-,1
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,7,,新妻知之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,8,,西片圭佑,3,■,■,■,nan,nan,33,15,2,45.5,39.4,5.00,13,7,1,53.8,0,-,13,0,2,7,13.5,10,6,0,60.0,15
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,12,,橋本淳,3,■,■,■,nan,nan,7,2,1,28.6,14.3,0.67,0,0,0,-,0,-,6,0,3,1,4.2,2,2,0,100.0,2
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,13,,小関和樹,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,2,0.67,8,0,1,1,3.1,1,0,0,0.0,2
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,16,,松本敬三,3,■,■,■,nan,nan,15,3,2,20.0,6.7,1.00,1,0,0,0.0,0,-,10,0,1,3,7.5,15,9,0,60.0,3
2016-02-21,東京トヨペットグリーンスパークル,VC長野トライデンツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,75,24,7,32.0,22.7,8.00,14,7,1,50.0,4,1.33,51,0,7,15,7.4,60,30,0,50.0,28
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,1,,市川智之,3,■,■,■,nan,nan,10,6,2,60.0,40.0,2.00,0,0,0,-,0,-,5,0,1,2,10.0,1,1,0,100.0,6
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,23,13,2,56.5,47.8,4.33,10,3,1,30.0,1,0.33,12,0,2,6,12.5,0,0,0,-,14
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,10,0,83.3,0
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,6,,峯村幸太,3,■,■,■,nan,nan,16,12,0,75.0,75.0,4.00,1,0,0,0.0,1,0.33,6,0,0,3,12.5,8,3,0,37.5,13
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,20,7,2,35.0,25.0,2.33,2,1,0,50.0,0,-,18,1,5,7,14.2,16,10,0,62.5,8
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,9,,小池和貴,1,nan,nan,□,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,10,L,杉山嵩樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,11,,片桐成基,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,13,,酒井駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,14,,杉山奨弥,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-,0
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,10,6,1,60.0,50.0,2.00,0,0,0,-,3,1.00,12,0,3,6,12.5,1,1,0,100.0,9
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,19,,村松俊輔,2,□,□,nan,nan,nan,9,3,0,33.3,33.3,1.50,0,0,0,-,1,0.50,6,2,1,2,35.0,0,0,0,-,6
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,20,,多田将希,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,1
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,26,,池田浩基,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7,0
2016-02-21,VC長野トライデンツ,東京トヨペットグリーンスパークル,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,92,49,7,53.3,45.7,16.33,13,4,1,30.8,6,2.00,73,3,13,28,12.9,44,29,0,65.9,58
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,1,,渡邊徹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,2,L,米村尊,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,9,0,33.3,0
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,3,,松島真,4,■,■,■,■,nan,3,3,0,100.0,100.0,0.75,0,0,0,-,1,0.25,15,0,2,8,13.3,0,0,0,-,4
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,4,,下町浩二,4,■,■,■,■,nan,19,7,0,36.8,36.8,1.75,0,0,0,-,2,0.50,12,0,3,6,12.5,1,0,0,0.0,9
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,5,,清水久雄,4,■,■,■,■,nan,27,6,2,22.2,14.8,1.50,0,0,0,-,1,0.25,15,2,1,9,25.7,38,16,0,42.1,9
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,6,,岩田晃祐,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,7,,野口将秀,4,■,■,■,■,nan,43,18,0,41.9,41.9,4.50,16,6,0,37.5,1,0.25,15,0,2,6,10.0,13,7,0,53.8,19
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,8,,丹下雅行,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,9,,河田浩忠,4,■,■,■,■,nan,49,21,7,42.9,28.6,5.25,9,1,1,11.1,1,0.25,16,0,1,9,14.1,7,3,0,42.9,22
