名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
石橋健,02,JTサンダーズ,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
神田聖馬,01,JTサンダーズ,5,22,0,0,0,,,0,0,0,0,32,1,8,17,0,0,0,,0.0,0.0,10.2,
神田聖馬,02,JTサンダーズ,5,30,48,23,6,47.9,35.4,26,11,5,0,53,2,14,14,0,0,0,42.3,0.8,0.0,3.8,
神田聖馬,03,JTサンダーズ,5,5,0,0,0,,,0,0,0,0,7,1,2,3,0,0,0,,0.0,0.0,17.9,
神田聖馬,12,JTサンダーズ,5,18,0,0,0,,,0,0,0,0,23,0,3,13,0,0,0,,0.0,0.0,10.9,
福島政則,01,豊田合成トレフェルサ,5,3,18,10,3,55.6,38.9,7,2,2,0,9,0,0,1,0,0,0,28.6,3.3,0.0,2.8,
福島政則,02,豊田合成トレフェルサ,5,1,5,2,0,40.0,40.0,1,0,0,1,2,0,0,1,0,0,0,0.0,2.0,1.0,12.5,
福澤達哉,01,パナソニックパンサーズ,15,26,154,89,12,57.8,50.0,38,26,3,11,82,3,33,25,179,100,0,68.4,3.4,0.4,1.2,55.9
福澤達哉,02,パナソニックパンサーズ,15,29,214,116,15,54.2,47.2,56,33,7,18,108,4,24,32,109,48,0,58.9,4.0,0.6,5.6,44.0
福澤達哉,03,パナソニックパンサーズ,15,9,62,39,5,62.9,54.8,15,10,0,6,38,0,11,12,51,25,0,66.7,4.3,0.7,0.7,49.0
福澤達哉,12,パナソニックパンサーズ,15,11,65,29,4,44.6,38.5,17,7,2,3,36,2,8,8,59,19,0,41.2,2.6,0.3,5.6,32.2
福田誉,01,FC東京,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
福田誉,02,FC東京,3,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
福田誉,03,FC東京,3,4,0,0,0,,,0,0,0,0,0,0,0,0,8,4,0,,0.0,0.0,,50.0
福田誉,12,FC東京,3,15,0,0,0,,,0,0,0,0,0,0,0,0,62,36,0,,0.0,0.0,,58.1
筧本翔昂,01,JTサンダーズ,20,2,2,1,0,50.0,50.0,0,0,0,0,2,0,0,0,0,0,0,,0.5,0.0,0.0,
筧本翔昂,02,JTサンダーズ,20,7,12,5,0,41.7,41.7,0,0,0,3,16,0,0,3,4,4,0,,0.7,0.4,4.7,100.0
筧本翔昂,12,JTサンダーズ,20,14,25,7,3,28.0,16.0,0,0,0,13,40,0,3,10,3,2,0,,0.5,0.9,4.4,66.7
篠田歩,01,東レアローズ,17,30,65,36,8,55.4,43.1,1,0,0,19,129,2,8,32,2,2,0,0.0,1.2,0.6,6.2,100.0
篠田歩,02,東レアローズ,17,32,77,45,2,58.4,55.8,0,0,0,19,121,2,11,40,2,2,0,,1.4,0.6,7.6,100.0
篠田歩,03,東レアローズ,17,7,16,9,2,56.2,43.8,0,0,0,4,28,1,2,12,0,0,0,,1.3,0.6,12.5,
篠田歩,12,東レアローズ,17,24,54,35,4,64.8,57.4,1,0,1,14,100,5,11,24,1,0,0,0.0,1.5,0.6,8.2,0.0
米山裕太,01,東レアローズ,5,30,200,86,9,43.0,38.5,24,14,1,14,100,2,8,25,298,220,0,58.3,2.9,0.5,6.2,73.8
米山裕太,02,東レアローズ,5,32,179,93,6,52.0,48.6,29,16,3,12,107,1,12,23,231,149,0,55.2,2.9,0.4,3.5,64.5
米山裕太,03,東レアローズ,5,7,51,28,3,54.9,49.0,8,3,1,2,29,0,2,10,44,34,0,37.5,4.0,0.3,6.9,77.3
米山裕太,12,東レアローズ,5,23,154,72,10,46.8,40.3,21,12,3,5,77,2,8,18,167,104,0,57.1,3.1,0.2,5.8,62.3
米山達也,01,サントリーサンバーズ,20,28,147,66,12,44.9,36.7,21,9,5,8,101,4,14,37,156,80,0,42.9,2.4,0.3,9.7,51.3
米山達也,02,サントリーサンバーズ,20,27,158,76,6,48.1,44.3,11,4,1,7,130,7,13,55,211,140,0,36.4,2.8,0.3,13.5,66.4
米山達也,03,サントリーサンバーズ,20,8,45,24,3,53.3,46.7,3,0,1,4,30,2,2,12,61,44,0,0.0,3.0,0.5,15.0,72.1
米山達也,12,サントリーサンバーズ,20,23,115,57,5,49.6,45.2,27,12,2,3,88,5,11,29,94,59,0,44.4,2.5,0.1,10.8,62.8
興梠龍司,01,大分三好ヴァイセアドラー,12,21,0,0,0,,,0,0,0,0,0,0,0,0,125,76,0,,0.0,0.0,,60.8
興梠龍司,02,大分三好ヴァイセアドラー,12,16,0,0,0,,,0,0,0,0,0,0,0,0,106,70,0,,0.0,0.0,,66.0
興梠龍司,12,大分三好ヴァイセアドラー,12,18,0,0,0,,,0,0,0,0,0,0,0,0,110,60,0,,0.0,0.0,,54.5
舩越満,01,大分三好ヴァイセアドラー,11,1,2,0,0,0.0,0.0,0,0,0,0,2,0,0,1,14,7,0,,0.0,0.0,12.5,50.0
舩越満,12,大分三好ヴァイセアドラー,11,15,49,19,4,38.8,30.6,4,2,1,3,33,0,10,9,106,63,0,50.0,1.3,0.2,-0.8,59.4
菅直哉,01,JTサンダーズ,15,32,10,5,0,50.0,50.0,0,0,0,13,97,0,1,17,2,0,0,,0.2,0.4,4.1,0.0
菅直哉,02,JTサンダーズ,15,31,9,3,0,33.3,33.3,0,0,0,12,100,0,2,15,2,0,0,,0.1,0.4,3.2,0.0
菅直哉,03,JTサンダーズ,15,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
菅直哉,12,JTサンダーズ,15,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
西尾太作,01,堺ブレイザーズ,16,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
西尾太作,02,堺ブレイザーズ,16,5,35,15,2,42.9,37.1,7,6,0,2,11,0,5,1,15,3,0,85.7,3.0,0.4,-9.1,20.0
西尾太作,03,堺ブレイザーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
西尾太作,12,堺ブレイザーズ,16,4,9,2,2,22.2,0.0,1,0,1,0,4,1,1,0,6,3,0,0.0,0.5,0.0,18.8,50.0
角田辰徳,01,東レアローズ,16,22,140,60,11,42.9,35.0,18,13,1,3,53,2,5,12,49,28,0,72.2,2.7,0.1,7.1,57.1
角田辰徳,02,東レアローズ,16,12,62,19,5,30.6,22.6,8,2,1,1,26,0,0,10,31,21,0,25.0,1.6,0.1,9.6,67.7
角田辰徳,03,東レアローズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
角田辰徳,12,東レアローズ,16,20,111,52,8,46.8,39.6,13,10,0,5,61,2,19,15,49,22,0,76.9,2.6,0.2,1.6,44.9
谷村孝,01,パナソニックパンサーズ,18,13,17,8,2,47.1,35.3,4,0,1,2,28,0,3,1,77,49,0,0.0,0.6,0.2,-1.8,63.6
谷村孝,02,パナソニックパンサーズ,18,2,5,1,0,20.0,20.0,0,0,0,0,4,0,1,0,22,13,0,,0.5,0.0,-6.2,59.1
谷村孝,03,パナソニックパンサーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷村孝,12,パナソニックパンサーズ,18,20,25,9,0,36.0,36.0,2,0,0,5,37,2,4,5,104,62,0,0.0,0.4,0.2,6.1,59.6
越谷章,01,東レアローズ,10,10,19,10,1,52.6,47.4,2,0,0,1,25,1,4,5,45,34,0,0.0,1.0,0.1,5.0,75.6
越谷章,02,東レアローズ,10,19,62,19,3,30.6,25.8,2,0,0,2,56,0,9,19,114,80,0,0.0,1.0,0.1,4.5,70.2
越谷章,03,東レアローズ,10,1,1,0,0,0.0,0.0,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
越谷章,12,東レアローズ,10,2,7,3,1,42.9,28.6,0,0,0,0,6,0,1,3,12,8,0,,1.5,0.0,8.3,66.7
辻裕作,02,FC東京,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
近藤茂,01,東レアローズ,4,14,4,1,1,25.0,0.0,0,0,0,2,37,2,2,10,0,0,0,,0.1,0.1,10.8,
近藤茂,02,東レアローズ,4,22,3,1,0,33.3,33.3,0,0,0,2,75,1,1,38,0,0,0,,0.0,0.1,13.7,
近藤茂,03,東レアローズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
近藤茂,12,東レアローズ,4,15,6,4,0,66.7,66.7,1,0,0,6,54,2,0,21,0,0,0,0.0,0.3,0.4,13.4,
近裕崇,01,豊田合成トレフェルサ,6,22,39,14,3,35.9,28.2,1,0,0,11,82,1,9,24,4,4,0,0.0,0.6,0.5,5.8,100.0
近裕崇,02,豊田合成トレフェルサ,6,19,43,14,3,32.6,25.6,0,0,0,11,54,1,2,12,3,2,0,,0.7,0.6,6.5,66.7
近裕崇,12,豊田合成トレフェルサ,6,18,35,24,3,68.6,60.0,0,0,0,4,49,0,2,18,0,0,0,,1.3,0.2,8.2,
迫谷竜児,01,大分三好ヴァイセアドラー,19,6,0,0,0,,,0,0,0,0,0,0,0,0,35,15,0,,0.0,0.0,,42.9
迫谷竜児,02,大分三好ヴァイセアドラー,19,2,0,0,0,,,0,0,0,0,0,0,0,0,15,10,0,,0.0,0.0,,66.7
迫谷竜児,03,大分三好ヴァイセアドラー,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
迫谷竜児,12,大分三好ヴァイセアドラー,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
酒井大祐,01,JTサンダーズ,3,32,0,0,0,,,0,0,0,0,0,0,0,0,164,107,0,,0.0,0.0,,65.2
酒井大祐,02,JTサンダーズ,3,33,0,0,0,,,0,0,0,0,0,0,0,0,180,120,0,,0.0,0.0,,66.7
酒井大祐,03,JTサンダーズ,3,7,0,0,0,,,0,0,0,0,0,0,0,0,31,20,0,,0.0,0.0,,64.5
酒井大祐,12,JTサンダーズ,3,25,0,0,0,,,0,0,0,0,0,0,0,0,135,95,0,,0.0,0.0,,70.4
金井修也,01,堺ブレイザーズ,8,8,4,2,0,50.0,50.0,0,0,0,1,21,0,1,6,0,0,0,,0.2,0.1,6.0,
金井修也,02,堺ブレイザーズ,8,16,6,6,0,100.0,100.0,0,0,0,1,40,1,4,5,0,0,0,,0.4,0.1,3.1,
金井修也,03,堺ブレイザーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金井修也,12,堺ブレイザーズ,8,10,2,2,0,100.0,100.0,0,0,0,3,30,1,2,2,0,0,0,,0.2,0.3,3.3,
金子隆行,01,サントリーサンバーズ,8,26,122,55,5,45.1,41.0,8,3,1,5,65,0,7,13,160,112,0,37.5,2.1,0.2,2.3,70.0
金子隆行,02,サントリーサンバーズ,8,20,69,30,6,43.5,34.8,1,0,0,3,53,0,7,10,112,87,0,0.0,1.5,0.2,1.4,77.7
金子隆行,03,サントリーサンバーズ,8,4,21,5,1,23.8,19.0,0,0,0,1,6,0,0,2,9,6,0,,1.2,0.2,8.3,66.7
金子隆行,12,サントリーサンバーズ,8,21,91,34,0,37.4,37.4,5,2,0,9,61,2,9,11,174,128,0,40.0,1.6,0.4,4.1,73.6
鈴木寛史,01,サントリーサンバーズ,2,30,86,46,4,53.5,48.8,0,0,0,23,55,5,20,12,7,7,0,,1.5,0.8,5.5,100.0
鈴木寛史,02,サントリーサンバーズ,2,25,57,26,3,45.6,40.4,0,0,0,18,59,1,11,7,4,4,0,,1.0,0.7,0.0,100.0
鈴木寛史,03,サントリーサンバーズ,2,7,19,13,0,68.4,68.4,0,0,0,3,22,2,7,6,2,0,0,,1.9,0.4,8.0,0.0
鈴木寛史,12,サントリーサンバーズ,2,15,27,14,0,51.9,51.9,0,0,0,9,19,0,7,6,1,0,0,,0.9,0.6,-1.3,0.0
鈴木悠二,01,東レアローズ,18,17,31,10,2,32.3,25.8,0,0,0,0,30,0,4,5,21,15,0,,0.6,0.0,0.8,71.4
鈴木悠二,02,東レアローズ,18,15,0,0,0,,,0,0,0,0,18,2,4,8,0,0,0,,0.0,0.0,16.7,
鈴木悠二,03,東レアローズ,18,2,0,0,0,,,0,0,0,0,5,0,1,4,0,0,0,,0.0,0.0,15.0,
鈴木悠二,12,東レアローズ,18,17,31,15,2,48.4,41.9,0,0,0,0,36,2,9,11,31,23,0,,0.9,0.0,6.9,74.2
鎌田智勝,01,FC東京,19,28,132,67,14,50.8,40.2,27,16,5,4,94,3,25,26,84,32,0,59.3,2.4,0.1,3.5,38.1
鎌田智勝,02,FC東京,19,13,78,34,9,43.6,32.1,13,7,1,0,46,2,15,11,59,23,0,53.8,2.6,0.0,2.2,39.0
鎌田智勝,03,FC東京,19,5,30,11,3,36.7,26.7,6,3,1,3,18,1,3,4,14,8,0,50.0,2.2,0.6,6.9,57.1
鎌田智勝,12,FC東京,19,19,109,41,9,37.6,29.4,18,5,3,5,67,3,21,19,51,21,0,27.8,2.2,0.3,3.7,41.2
長江晃生,01,大分三好ヴァイセアドラー,17,27,187,90,24,48.1,35.3,35,14,7,4,87,2,22,23,132,62,0,40.0,3.3,0.1,2.6,47.0
長江晃生,02,大分三好ヴァイセアドラー,17,30,187,80,23,42.8,30.5,37,12,8,11,119,7,27,40,122,59,0,32.4,2.7,0.4,8.6,48.4
長江晃生,03,大分三好ヴァイセアドラー,17,6,26,8,1,30.8,26.9,3,0,0,0,11,0,4,2,24,11,0,0.0,1.3,0.0,-4.5,45.8
長江晃生,12,大分三好ヴァイセアドラー,17,18,95,33,17,34.7,16.8,13,5,3,4,60,4,12,11,67,27,0,38.5,1.8,0.2,6.2,40.3
阿部篤史,01,FC東京,12,4,6,4,0,66.7,66.7,0,0,0,1,2,0,0,1,1,0,0,,1.0,0.2,12.5,0.0
阿部篤史,02,FC東京,12,21,76,44,3,57.9,53.9,19,11,1,2,27,0,9,6,12,8,0,57.9,2.1,0.1,-2.8,66.7
阿部篤史,03,FC東京,12,5,35,23,3,65.7,57.1,11,6,2,0,12,0,3,1,4,2,0,54.5,4.6,0.0,-4.2,50.0
阿部篤史,12,FC東京,12,8,14,6,1,42.9,35.7,3,1,1,0,8,1,4,2,1,0,0,33.3,0.8,0.0,6.2,0.0
阿部裕太,01,東レアローズ,9,20,10,4,1,40.0,30.0,0,0,0,3,70,1,5,20,0,0,0,,0.2,0.2,6.8,
阿部裕太,02,東レアローズ,9,16,8,7,0,87.5,87.5,0,0,0,6,43,1,7,9,0,0,0,,0.4,0.4,3.5,
阿部裕太,03,東レアローズ,9,7,5,2,0,40.0,40.0,0,0,0,7,25,0,2,10,0,0,0,,0.3,1.0,8.0,
阿部裕太,12,東レアローズ,9,14,8,2,0,25.0,25.0,0,0,0,2,39,0,5,5,2,0,0,,0.1,0.1,0.0,0.0
高松卓矢,01,豊田合成トレフェルサ,12,3,4,2,1,50.0,25.0,1,0,1,0,3,0,3,0,2,1,0,0.0,0.7,0.0,-25.0,50.0
高松卓矢,02,豊田合成トレフェルサ,12,12,0,0,0,,,0,0,0,0,16,2,7,4,0,0,0,,0.0,0.0,7.8,
高松卓矢,03,豊田合成トレフェルサ,12,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
高松卓矢,12,豊田合成トレフェルサ,12,8,19,10,2,52.6,42.1,2,1,1,1,14,0,5,4,14,10,0,50.0,1.2,0.1,-1.8,71.4
高橋和人,01,豊田合成トレフェルサ,15,27,173,88,21,50.9,38.7,48,26,8,8,110,6,20,49,219,148,0,54.2,3.3,0.3,12.0,67.6
高橋和人,02,豊田合成トレフェルサ,15,27,167,64,22,38.3,25.1,40,18,6,5,103,6,24,37,283,197,0,45.0,2.4,0.2,9.0,69.6
高橋和人,03,豊田合成トレフェルサ,15,6,38,17,5,44.7,31.6,7,3,1,1,23,0,4,11,50,37,0,42.9,2.8,0.2,7.6,74.0
高橋和人,12,豊田合成トレフェルサ,15,19,121,68,8,56.2,49.6,35,19,4,7,75,5,17,17,177,114,0,54.3,3.6,0.4,6.7,64.4
高橋幸造,01,豊田合成トレフェルサ,21,9,1,1,0,100.0,100.0,0,0,0,2,24,0,4,8,1,0,0,,0.1,0.2,4.2,0.0
高橋幸造,02,豊田合成トレフェルサ,21,16,2,2,0,100.0,100.0,0,0,0,2,42,1,2,8,1,0,0,,0.1,0.1,6.0,0.0
高橋幸造,03,豊田合成トレフェルサ,21,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
高橋幸造,12,豊田合成トレフェルサ,21,18,6,4,0,66.7,66.7,0,0,0,1,55,2,2,17,0,0,0,,0.2,0.1,10.5,
高橋貴広,01,大分三好ヴァイセアドラー,20,21,43,16,4,37.2,27.9,0,0,0,7,69,0,6,22,3,1,0,,0.8,0.3,5.8,33.3
高橋貴広,02,大分三好ヴァイセアドラー,20,4,2,1,0,50.0,50.0,0,0,0,0,4,0,0,3,1,1,0,,0.2,0.0,18.8,100.0
高橋貴広,03,大分三好ヴァイセアドラー,20,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,,1.0,0.0,0.0,
高橋貴広,12,大分三好ヴァイセアドラー,20,1,3,0,2,0.0,-66.7,0,0,0,0,2,1,0,1,0,0,0,,0.0,0.0,62.5,
高橋賢,01,サントリーサンバーズ,13,3,0,0,0,,,0,0,0,0,0,0,0,0,21,7,0,,0.0,0.0,,33.3
高橋賢,02,サントリーサンバーズ,13,7,0,0,0,,,0,0,0,0,0,0,0,0,41,30,0,,0.0,0.0,,73.2
高橋賢,03,サントリーサンバーズ,13,8,0,0,0,,,0,0,0,0,0,0,0,0,62,29,0,,0.0,0.0,,46.8
